nozzleTemp,bedTemp,xPos,yPos,zPos,fanSpeed,printerSpeed,createdAt
126,52,155,82,178,0,0,2024-05-02T12:25:13.020Z
126,52,155,82,178,0,0,2024-05-02T12:25:13.302Z
126,52,155,82,178,0,0,2024-05-02T12:25:13.442Z
126,52,155,82,178,0,0,2024-05-02T12:25:13.731Z
126,52,155,82,178,0,0,2024-05-02T12:25:13.893Z
126,52,155,82,178,0,0,2024-05-02T12:25:14.049Z
126,52,155,82,178,0,0,2024-05-02T12:25:14.316Z
125,52,155,82,178,0,0,2024-05-02T12:25:14.471Z
125,52,155,82,178,0,0,2024-05-02T12:25:14.721Z
125,52,155,82,178,0,0,2024-05-02T12:25:14.873Z
125,52,155,82,178,0,0,2024-05-02T12:25:15.071Z
125,52,155,82,178,0,0,2024-05-02T12:25:15.492Z
125,52,155,82,178,0,0,2024-05-02T12:25:15.762Z
125,52,155,82,178,0,0,2024-05-02T12:25:15.902Z
125,52,155,82,178,0,0,2024-05-02T12:25:16.140Z
125,52,155,82,178,0,0,2024-05-02T12:25:16.385Z
125,52,155,82,178,0,0,2024-05-02T12:25:16.565Z
125,52,155,82,178,0,0,2024-05-02T12:25:16.810Z
124,52,155,82,178,0,0,2024-05-02T12:25:17.014Z
124,52,155,82,178,0,0,2024-05-02T12:25:17.186Z
124,52,155,82,178,0,0,2024-05-02T12:25:17.468Z
124,52,155,82,178,0,0,2024-05-02T12:25:17.633Z
124,52,155,82,178,0,0,2024-05-02T12:25:17.866Z
124,52,155,82,178,0,0,2024-05-02T12:25:18.011Z
124,52,155,82,178,0,0,2024-05-02T12:25:18.148Z
124,52,155,82,178,0,0,2024-05-02T12:25:18.455Z
124,52,155,82,178,0,0,2024-05-02T12:25:18.657Z
124,52,155,82,178,0,0,2024-05-02T12:25:18.939Z
124,52,155,82,178,0,0,2024-05-02T12:25:19.172Z
124,52,155,82,178,0,0,2024-05-02T12:25:19.464Z
124,52,155,82,178,0,0,2024-05-02T12:25:19.680Z
123,52,155,82,178,0,0,2024-05-02T12:25:19.846Z
123,52,155,82,178,0,0,2024-05-02T12:25:20.196Z
123,52,155,82,178,0,0,2024-05-02T12:25:20.503Z
123,52,155,82,178,0,0,2024-05-02T12:25:20.679Z
123,52,155,82,178,0,0,2024-05-02T12:25:20.806Z
123,52,155,82,178,0,0,2024-05-02T12:25:21.063Z
123,52,155,82,178,0,0,2024-05-02T12:25:21.216Z
123,52,155,82,178,0,0,2024-05-02T12:25:21.392Z
123,52,155,82,178,0,0,2024-05-02T12:25:21.672Z
123,52,155,82,178,0,0,2024-05-02T12:25:21.825Z
123,52,155,82,178,0,0,2024-05-02T12:25:22.034Z
123,52,155,82,178,0,0,2024-05-02T12:25:22.248Z
122,52,155,82,178,0,0,2024-05-02T12:25:22.389Z
122,52,155,82,178,0,0,2024-05-02T12:25:22.640Z
122,52,155,82,178,0,0,2024-05-02T12:25:22.821Z
122,52,155,82,178,0,0,2024-05-02T12:25:22.958Z
122,52,155,82,178,0,0,2024-05-02T12:25:23.170Z
122,52,155,82,178,0,0,2024-05-02T12:25:23.330Z
122,52,155,82,178,0,0,2024-05-02T12:25:23.472Z
122,52,155,82,178,0,0,2024-05-02T12:25:23.737Z
122,52,155,82,178,0,0,2024-05-02T12:25:23.880Z
122,52,155,82,178,0,0,2024-05-02T12:25:24.149Z
122,52,155,82,178,0,0,2024-05-02T12:25:24.290Z
122,52,155,82,178,0,0,2024-05-02T12:25:24.498Z
122,52,155,82,178,0,0,2024-05-02T12:25:24.701Z
122,52,155,82,178,0,0,2024-05-02T12:25:24.871Z
121,52,155,82,178,0,0,2024-05-02T12:25:25.008Z
121,52,155,82,178,0,0,2024-05-02T12:25:25.220Z
121,52,155,82,178,0,0,2024-05-02T12:25:25.384Z
121,52,155,82,178,0,0,2024-05-02T12:25:25.527Z
121,52,155,82,178,0,0,2024-05-02T12:25:25.719Z
121,52,155,82,178,0,0,2024-05-02T12:25:25.869Z
121,52,155,82,178,0,0,2024-05-02T12:25:26.024Z
121,52,155,82,178,0,0,2024-05-02T12:25:26.238Z
121,52,155,82,178,0,0,2024-05-02T12:25:26.395Z
121,52,155,82,178,0,0,2024-05-02T12:25:26.545Z
121,52,155,82,178,0,0,2024-05-02T12:25:26.793Z
121,52,155,82,178,0,0,2024-05-02T12:25:26.949Z
121,52,155,82,178,0,0,2024-05-02T12:25:27.109Z
121,52,155,82,178,0,0,2024-05-02T12:25:27.363Z
121,52,155,82,178,0,0,2024-05-02T12:25:27.538Z
120,52,155,82,178,0,0,2024-05-02T12:25:27.808Z
120,52,155,82,178,0,0,2024-05-02T12:25:27.985Z
120,52,155,82,178,0,0,2024-05-02T12:25:28.141Z
120,52,155,82,178,0,0,2024-05-02T12:25:28.357Z
120,52,155,82,178,0,0,2024-05-02T12:25:28.493Z
120,52,155,82,178,0,0,2024-05-02T12:25:28.662Z
120,52,155,82,178,0,0,2024-05-02T12:25:28.862Z
120,52,155,82,178,0,0,2024-05-02T12:25:28.996Z
120,52,155,82,178,0,0,2024-05-02T12:25:29.167Z
120,52,155,82,178,0,0,2024-05-02T12:25:29.407Z
120,52,155,82,178,0,0,2024-05-02T12:25:29.607Z
120,52,155,82,178,0,0,2024-05-02T12:25:29.766Z
120,52,155,82,178,0,0,2024-05-02T12:25:30.134Z
119,52,155,82,178,0,0,2024-05-02T12:25:30.317Z
119,52,155,82,178,0,0,2024-05-02T12:25:30.583Z
119,52,155,82,178,0,0,2024-05-02T12:25:30.758Z
119,52,155,82,178,0,0,2024-05-02T12:25:30.960Z
119,52,155,82,178,0,0,2024-05-02T12:25:31.117Z
119,52,155,82,178,0,0,2024-05-02T12:25:31.254Z
119,52,155,82,178,0,0,2024-05-02T12:25:31.502Z
119,52,155,82,178,0,0,2024-05-02T12:25:31.675Z
119,52,155,82,178,0,0,2024-05-02T12:25:31.834Z
119,52,155,82,178,0,0,2024-05-02T12:25:32.123Z
119,52,155,82,178,0,0,2024-05-02T12:25:32.276Z
119,52,155,82,178,0,0,2024-05-02T12:25:32.439Z
119,52,155,82,178,0,0,2024-05-02T12:25:32.582Z
119,52,155,82,178,0,0,2024-05-02T12:25:32.755Z
119,52,155,82,178,0,0,2024-05-02T12:25:32.890Z
118,52,155,82,178,0,0,2024-05-02T12:25:33.066Z
118,52,155,82,178,0,0,2024-05-02T12:25:33.248Z
118,52,155,82,178,0,0,2024-05-02T12:25:33.411Z
118,52,155,82,178,0,0,2024-05-02T12:25:33.575Z
118,52,155,82,178,0,0,2024-05-02T12:25:33.709Z
118,52,155,82,178,0,0,2024-05-02T12:25:33.924Z
118,52,155,82,178,0,0,2024-05-02T12:25:34.082Z
118,52,155,82,178,0,0,2024-05-02T12:25:34.229Z
118,52,155,82,178,0,0,2024-05-02T12:25:34.389Z
118,52,155,82,178,0,0,2024-05-02T12:25:34.594Z
118,52,155,82,178,0,0,2024-05-02T12:25:34.790Z
118,51,155,82,178,0,0,2024-05-02T12:25:34.962Z
118,51,155,82,178,0,0,2024-05-02T12:25:35.147Z
118,51,155,82,178,0,0,2024-05-02T12:25:35.404Z
118,51,155,82,178,0,0,2024-05-02T12:25:35.554Z
118,51,155,82,178,0,0,2024-05-02T12:25:35.757Z
117,51,155,82,178,0,0,2024-05-02T12:25:35.926Z
117,51,155,82,178,0,0,2024-05-02T12:25:36.075Z
117,51,155,82,178,0,0,2024-05-02T12:25:36.272Z
117,51,155,82,178,0,0,2024-05-02T12:25:36.467Z
117,51,155,82,178,0,0,2024-05-02T12:25:36.619Z
117,51,155,82,178,0,0,2024-05-02T12:25:36.769Z
117,51,155,82,178,0,0,2024-05-02T12:25:36.976Z
117,51,155,82,178,0,0,2024-05-02T12:25:37.160Z
117,51,155,82,178,0,0,2024-05-02T12:25:37.290Z
117,51,155,82,178,0,0,2024-05-02T12:25:37.469Z
117,51,155,82,178,0,0,2024-05-02T12:25:37.601Z
117,51,155,82,178,0,0,2024-05-02T12:25:37.751Z
117,51,155,82,178,0,0,2024-05-02T12:25:37.903Z
117,51,155,82,178,0,0,2024-05-02T12:25:38.119Z
117,51,155,82,178,0,0,2024-05-02T12:25:38.308Z
116,51,155,82,178,0,0,2024-05-02T12:25:38.511Z
116,51,155,82,178,0,0,2024-05-02T12:25:38.693Z
116,51,155,82,178,0,0,2024-05-02T12:25:38.827Z
116,51,155,82,178,0,0,2024-05-02T12:25:39.003Z
116,51,155,82,178,0,0,2024-05-02T12:25:39.134Z
116,51,155,82,178,0,0,2024-05-02T12:25:39.352Z
116,51,155,82,178,0,0,2024-05-02T12:25:39.518Z
116,51,155,82,178,0,0,2024-05-02T12:25:39.746Z
116,51,155,82,178,0,0,2024-05-02T12:25:39.926Z
116,51,155,82,178,0,0,2024-05-02T12:25:40.060Z
116,51,155,82,178,0,0,2024-05-02T12:25:40.257Z
116,51,155,82,178,0,0,2024-05-02T12:25:40.469Z
116,51,155,82,178,0,0,2024-05-02T12:25:40.637Z
116,51,155,82,178,0,0,2024-05-02T12:25:40.842Z
116,51,155,82,178,0,0,2024-05-02T12:25:40.978Z
115,51,155,82,178,0,0,2024-05-02T12:25:41.178Z
115,51,155,82,178,0,0,2024-05-02T12:25:41.380Z
115,51,155,82,178,0,0,2024-05-02T12:25:41.540Z
115,51,155,82,178,0,0,2024-05-02T12:25:41.687Z
115,51,155,82,178,0,0,2024-05-02T12:25:41.867Z
115,51,155,82,178,0,0,2024-05-02T12:25:42.006Z
115,51,155,82,178,0,0,2024-05-02T12:25:42.167Z
115,51,155,82,178,0,0,2024-05-02T12:25:42.351Z
115,51,155,82,178,0,0,2024-05-02T12:25:42.556Z
115,51,155,82,178,0,0,2024-05-02T12:25:42.736Z
115,51,155,82,178,0,0,2024-05-02T12:25:42.923Z
115,51,155,82,178,0,0,2024-05-02T12:25:43.127Z
115,51,155,82,178,0,0,2024-05-02T12:25:43.327Z
115,51,155,82,178,0,0,2024-05-02T12:25:43.506Z
114,51,155,82,178,0,0,2024-05-02T12:25:43.643Z
114,51,155,82,178,0,0,2024-05-02T12:25:43.822Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.013Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.152Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.321Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.460Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.630Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.768Z
114,51,155,82,178,0,0,2024-05-02T12:25:44.921Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.077Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.226Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.354Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.495Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.652Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.798Z
114,51,155,82,178,0,0,2024-05-02T12:25:45.964Z
114,51,155,82,178,0,0,2024-05-02T12:25:46.100Z
114,51,155,82,178,0,0,2024-05-02T12:25:46.272Z
113,51,155,82,178,0,0,2024-05-02T12:25:46.407Z
113,51,155,82,178,0,0,2024-05-02T12:25:46.553Z
113,51,155,82,178,0,0,2024-05-02T12:25:46.686Z
113,51,155,82,178,0,0,2024-05-02T12:25:46.816Z
113,51,155,82,178,0,0,2024-05-02T12:25:46.991Z
113,51,155,82,178,0,0,2024-05-02T12:25:47.121Z
113,51,155,82,178,0,0,2024-05-02T12:25:47.295Z
113,51,155,82,178,0,0,2024-05-02T12:25:47.439Z
113,51,155,82,178,0,0,2024-05-02T12:25:47.628Z
113,51,155,82,178,0,0,2024-05-02T12:25:47.810Z
113,51,155,82,178,0,0,2024-05-02T12:25:47.941Z
113,51,155,82,178,0,0,2024-05-02T12:25:48.145Z
113,51,155,82,178,0,0,2024-05-02T12:25:48.366Z
113,51,155,82,178,0,0,2024-05-02T12:25:48.518Z
113,51,155,82,178,0,0,2024-05-02T12:25:48.669Z
113,51,155,82,178,0,0,2024-05-02T12:25:48.813Z
113,51,155,82,178,0,0,2024-05-02T12:25:48.968Z
113,51,155,82,178,0,0,2024-05-02T12:25:49.138Z
112,51,155,82,178,0,0,2024-05-02T12:25:49.273Z
112,51,155,82,178,0,0,2024-05-02T12:25:49.484Z
112,51,155,82,178,0,0,2024-05-02T12:25:49.685Z
112,51,155,82,178,0,0,2024-05-02T12:25:49.885Z
112,51,155,82,178,0,0,2024-05-02T12:25:50.039Z
112,51,155,82,178,0,0,2024-05-02T12:25:50.188Z
112,51,155,82,178,0,0,2024-05-02T12:25:50.342Z
112,51,155,82,178,0,0,2024-05-02T12:25:50.504Z
112,51,155,82,178,0,0,2024-05-02T12:25:50.696Z
112,51,155,82,178,0,0,2024-05-02T12:25:50.849Z
112,51,155,82,178,0,0,2024-05-02T12:25:51.015Z
112,51,155,82,178,0,0,2024-05-02T12:25:51.183Z
112,51,155,82,178,0,0,2024-05-02T12:25:51.325Z
112,51,155,82,178,0,0,2024-05-02T12:25:51.491Z
112,51,155,82,178,0,0,2024-05-02T12:25:51.629Z
112,51,155,82,178,0,0,2024-05-02T12:25:51.802Z
111,51,155,82,178,0,0,2024-05-02T12:25:51.941Z
111,51,155,82,178,0,0,2024-05-02T12:25:52.105Z
111,51,155,82,178,0,0,2024-05-02T12:25:52.243Z
111,51,155,82,178,0,0,2024-05-02T12:25:52.414Z
111,51,155,82,178,0,0,2024-05-02T12:25:52.626Z
111,51,155,82,178,0,0,2024-05-02T12:25:52.766Z
111,51,155,82,178,0,0,2024-05-02T12:25:52.929Z
111,51,155,82,178,0,0,2024-05-02T12:25:53.170Z
111,51,155,82,178,0,0,2024-05-02T12:25:53.368Z
111,51,155,82,178,0,0,2024-05-02T12:25:53.537Z
111,51,155,82,178,0,0,2024-05-02T12:25:53.680Z
111,51,155,82,178,0,0,2024-05-02T12:25:53.863Z
111,51,155,82,178,0,0,2024-05-02T12:25:54.045Z
111,51,155,82,178,0,0,2024-05-02T12:25:54.186Z
111,51,155,82,178,0,0,2024-05-02T12:25:54.336Z
111,51,155,82,178,0,0,2024-05-02T12:25:54.490Z
111,51,155,82,178,0,0,2024-05-02T12:25:54.673Z
111,51,155,82,178,0,0,2024-05-02T12:25:54.804Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.004Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.178Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.316Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.492Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.632Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.800Z
110,51,155,82,178,0,0,2024-05-02T12:25:55.930Z
110,51,155,82,178,0,0,2024-05-02T12:25:56.068Z
110,51,155,82,178,0,0,2024-05-02T12:25:56.229Z
110,51,155,82,178,0,0,2024-05-02T12:25:56.405Z
110,51,155,82,178,0,0,2024-05-02T12:25:56.543Z
110,51,155,82,178,0,0,2024-05-02T12:25:56.717Z
110,51,155,82,178,0,0,2024-05-02T12:25:57.073Z
110,51,155,82,178,0,0,2024-05-02T12:25:57.258Z
110,51,155,82,178,0,0,2024-05-02T12:25:57.409Z
110,51,155,82,178,0,0,2024-05-02T12:25:57.674Z
110,51,155,82,178,0,0,2024-05-02T12:25:57.818Z
110,51,155,82,178,0,0,2024-05-02T12:25:58.077Z
109,51,155,82,178,0,0,2024-05-02T12:25:58.276Z
109,51,155,82,178,0,0,2024-05-02T12:25:58.454Z
109,51,155,82,178,0,0,2024-05-02T12:25:58.599Z
109,51,155,82,178,0,0,2024-05-02T12:25:58.822Z
109,51,155,82,178,0,0,2024-05-02T12:25:58.969Z
109,51,155,82,178,0,0,2024-05-02T12:25:59.157Z
109,51,155,82,178,0,0,2024-05-02T12:25:59.321Z
109,51,155,82,178,0,0,2024-05-02T12:25:59.503Z
109,51,155,82,178,0,0,2024-05-02T12:25:59.675Z
109,51,155,82,178,0,0,2024-05-02T12:25:59.820Z
109,51,155,82,178,0,0,2024-05-02T12:26:00.029Z
109,51,155,82,178,0,0,2024-05-02T12:26:00.231Z
109,51,155,82,178,0,0,2024-05-02T12:26:00.394Z
109,51,155,82,178,0,0,2024-05-02T12:26:00.536Z
109,51,155,82,178,0,0,2024-05-02T12:26:00.686Z
109,51,155,82,178,0,0,2024-05-02T12:26:00.834Z
109,51,155,82,178,0,0,2024-05-02T12:26:01.020Z
108,51,155,82,178,0,0,2024-05-02T12:26:01.151Z
108,51,155,82,178,0,0,2024-05-02T12:26:01.303Z
108,51,155,82,178,0,0,2024-05-02T12:26:01.457Z
108,51,155,82,178,0,0,2024-05-02T12:26:01.635Z
108,51,155,82,178,0,0,2024-05-02T12:26:01.762Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.016Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.149Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.277Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.453Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.585Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.749Z
108,51,155,82,178,0,0,2024-05-02T12:26:02.895Z
108,51,155,82,178,0,0,2024-05-02T12:26:03.058Z
108,51,155,82,178,0,0,2024-05-02T12:26:03.199Z
108,51,155,82,178,0,0,2024-05-02T12:26:03.373Z
108,51,155,82,178,0,0,2024-05-02T12:26:03.506Z
108,51,155,82,178,0,0,2024-05-02T12:26:03.678Z
107,51,155,82,178,0,0,2024-05-02T12:26:03.815Z
107,51,155,82,178,0,0,2024-05-02T12:26:03.986Z
107,51,155,82,178,0,0,2024-05-02T12:26:04.123Z
107,51,155,82,178,0,0,2024-05-02T12:26:04.271Z
107,51,155,82,178,0,0,2024-05-02T12:26:04.406Z
107,51,155,82,178,0,0,2024-05-02T12:26:04.544Z
107,51,155,82,178,0,0,2024-05-02T12:26:04.700Z
107,51,155,82,178,0,0,2024-05-02T12:26:04.841Z
107,51,155,82,178,0,0,2024-05-02T12:26:05.010Z
107,51,155,82,178,0,0,2024-05-02T12:26:05.190Z
107,51,155,82,178,0,0,2024-05-02T12:26:05.344Z
107,51,155,82,178,0,0,2024-05-02T12:26:05.521Z
107,51,155,82,178,0,0,2024-05-02T12:26:05.658Z
107,51,155,82,178,0,0,2024-05-02T12:26:05.859Z
107,51,155,82,178,0,0,2024-05-02T12:26:06.083Z
107,51,155,82,178,0,0,2024-05-02T12:26:06.223Z
107,51,155,82,178,0,0,2024-05-02T12:26:06.441Z
107,51,155,82,178,0,0,2024-05-02T12:26:06.586Z
107,51,155,82,178,0,0,2024-05-02T12:26:06.745Z
107,51,155,82,178,0,0,2024-05-02T12:26:06.888Z
107,51,155,82,178,0,0,2024-05-02T12:26:07.059Z
106,51,155,82,178,0,0,2024-05-02T12:26:07.267Z
106,51,155,82,178,0,0,2024-05-02T12:26:07.423Z
106,51,155,82,178,0,0,2024-05-02T12:26:07.707Z
106,51,155,82,178,0,0,2024-05-02T12:26:07.904Z
106,51,155,82,178,0,0,2024-05-02T12:26:08.156Z
106,51,155,82,178,0,0,2024-05-02T12:26:08.314Z
106,51,155,82,178,0,0,2024-05-02T12:26:08.521Z
106,51,155,82,178,0,0,2024-05-02T12:26:08.692Z
106,51,155,82,178,0,0,2024-05-02T12:26:08.841Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.004Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.141Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.311Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.518Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.654Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.814Z
106,51,155,82,178,0,0,2024-05-02T12:26:09.963Z
106,51,155,82,178,0,0,2024-05-02T12:26:10.104Z
106,51,155,82,178,0,0,2024-05-02T12:26:10.280Z
105,51,155,82,178,0,0,2024-05-02T12:26:10.434Z
105,50,155,82,178,0,0,2024-05-02T12:26:10.580Z
105,50,155,82,178,0,0,2024-05-02T12:26:10.751Z
105,50,155,82,178,0,0,2024-05-02T12:26:10.887Z
105,50,155,82,178,0,0,2024-05-02T12:26:11.041Z
105,50,155,82,178,0,0,2024-05-02T12:26:11.187Z
105,50,155,82,178,0,0,2024-05-02T12:26:11.355Z
105,50,155,82,178,0,0,2024-05-02T12:26:11.492Z
105,50,155,82,178,0,0,2024-05-02T12:26:11.650Z
105,50,155,82,178,0,0,2024-05-02T12:26:11.803Z
105,50,155,82,178,0,0,2024-05-02T12:26:12.011Z
105,50,155,82,178,0,0,2024-05-02T12:26:12.157Z
105,50,155,82,178,0,0,2024-05-02T12:26:12.323Z
105,50,155,82,178,0,0,2024-05-02T12:26:12.488Z
105,50,155,82,178,0,0,2024-05-02T12:26:12.619Z
105,50,155,82,178,0,0,2024-05-02T12:26:12.830Z
105,50,155,82,178,0,0,2024-05-02T12:26:13.019Z
105,50,155,82,178,0,0,2024-05-02T12:26:13.178Z
105,50,155,82,178,0,0,2024-05-02T12:26:13.339Z
105,50,155,82,178,0,0,2024-05-02T12:26:13.480Z
105,50,155,82,178,0,0,2024-05-02T12:26:13.615Z
104,50,155,82,178,0,0,2024-05-02T12:26:13.756Z
104,50,155,82,178,0,0,2024-05-02T12:26:13.943Z
104,50,155,82,178,0,0,2024-05-02T12:26:14.106Z
104,50,155,82,178,0,0,2024-05-02T12:26:14.273Z
104,50,155,82,178,0,0,2024-05-02T12:26:14.436Z
104,50,155,82,178,0,0,2024-05-02T12:26:20.497Z
104,50,155,82,178,0,0,2024-05-02T12:26:26.442Z
104,50,155,82,178,0,0,2024-05-02T12:26:32.494Z
104,50,155,82,178,0,0,2024-05-02T12:26:38.424Z
104,50,155,82,178,0,0,2024-05-02T12:26:44.482Z
104,50,155,82,178,0,0,2024-05-02T12:26:50.523Z
104,50,155,82,178,0,0,2024-05-02T12:26:56.564Z
104,50,155,82,178,0,0,2024-05-02T12:27:00.827Z
92,49,0,0,0,0,0,2024-05-02T12:27:00.956Z
92,49,0,0,0,0,0,2024-05-02T12:27:01.126Z
92,49,0,0,0,0,0,2024-05-02T12:27:01.269Z
92,49,0,0,0,0,0,2024-05-02T12:27:01.515Z
92,49,0,0,0,0,0,2024-05-02T12:27:01.683Z
91,49,0,0,0,0,0,2024-05-02T12:27:01.844Z
91,49,0,0,0,0,0,2024-05-02T12:27:01.978Z
91,49,0,0,0,0,0,2024-05-02T12:27:02.137Z
91,49,0,0,0,0,0,2024-05-02T12:27:02.393Z
91,49,0,0,0,0,0,2024-05-02T12:27:02.582Z
91,49,0,0,0,0,0,2024-05-02T12:27:02.756Z
91,49,0,0,0,0,0,2024-05-02T12:27:02.948Z
91,49,0,0,0,0,0,2024-05-02T12:27:03.102Z
91,49,0,0,0,0,0,2024-05-02T12:27:03.256Z
91,49,0,0,0,0,0,2024-05-02T12:27:03.414Z
91,49,0,0,0,0,0,2024-05-02T12:27:03.719Z
91,49,0,0,0,0,0,2024-05-02T12:27:03.895Z
91,49,0,0,0,0,0,2024-05-02T12:27:04.294Z
91,49,0,0,0,0,0,2024-05-02T12:27:04.441Z
91,49,0,0,0,0,0,2024-05-02T12:27:04.785Z
91,49,0,0,0,0,0,2024-05-02T12:27:04.944Z
91,49,0,0,0,0,0,2024-05-02T12:27:05.155Z
91,49,0,0,0,0,0,2024-05-02T12:27:05.373Z
91,49,0,0,0,0,0,2024-05-02T12:27:05.627Z
90,49,0,0,0,0,0,2024-05-02T12:27:05.832Z
90,49,0,0,0,0,0,2024-05-02T12:27:05.970Z
90,49,0,0,0,0,0,2024-05-02T12:27:06.173Z
90,49,0,0,0,0,0,2024-05-02T12:27:06.384Z
90,49,0,0,0,0,0,2024-05-02T12:27:07.612Z
90,49,0,0,0,0,0,2024-05-02T12:27:07.915Z
90,49,0,0,0,0,0,2024-05-02T12:27:08.284Z
90,49,0,0,0,0,0,2024-05-02T12:27:08.500Z
90,49,0,0,0,0,0,2024-05-02T12:27:08.641Z
90,49,0,0,0,0,0,2024-05-02T12:27:08.993Z
90,49,0,0,0,0,0,2024-05-02T12:27:09.118Z
90,49,0,0,0,0,0,2024-05-02T12:27:09.351Z
90,49,0,0,0,0,0,2024-05-02T12:27:09.568Z
90,49,0,0,0,0,0,2024-05-02T12:27:09.820Z
89,49,0,0,0,0,0,2024-05-02T12:27:10.037Z
89,49,0,0,0,0,0,2024-05-02T12:27:10.169Z
89,49,0,0,0,0,0,2024-05-02T12:27:10.431Z
89,49,0,0,0,0,0,2024-05-02T12:27:10.676Z
89,49,0,0,0,0,0,2024-05-02T12:27:10.890Z
89,49,0,0,0,0,0,2024-05-02T12:27:11.104Z
89,49,0,0,0,0,0,2024-05-02T12:27:11.243Z
89,49,0,0,0,0,0,2024-05-02T12:27:11.466Z
89,49,0,0,0,0,0,2024-05-02T12:27:11.707Z
89,49,0,0,0,0,0,2024-05-02T12:27:11.980Z
89,49,0,0,0,0,0,2024-05-02T12:27:12.234Z
89,49,0,0,0,0,0,2024-05-02T12:27:12.492Z
89,49,0,0,0,0,0,2024-05-02T12:27:12.727Z
89,49,0,0,0,0,0,2024-05-02T12:27:12.981Z
89,49,0,0,0,0,0,2024-05-02T12:27:13.260Z
89,49,0,0,0,0,0,2024-05-02T12:27:13.490Z
89,49,0,0,0,0,0,2024-05-02T12:27:13.710Z
89,49,0,0,0,0,0,2024-05-02T12:27:13.873Z
88,49,0,0,0,0,0,2024-05-02T12:27:14.115Z
88,49,0,0,0,0,0,2024-05-02T12:27:14.324Z
88,49,0,0,0,0,0,2024-05-02T12:27:14.554Z
88,49,0,0,0,0,0,2024-05-02T12:27:14.686Z
88,49,0,0,0,0,0,2024-05-02T12:27:14.848Z
88,49,0,0,0,0,0,2024-05-02T12:27:15.083Z
88,49,0,0,0,0,0,2024-05-02T12:27:15.238Z
88,49,0,0,0,0,0,2024-05-02T12:27:15.389Z
88,49,0,0,0,0,0,2024-05-02T12:27:15.593Z
88,49,0,0,0,0,0,2024-05-02T12:27:15.772Z
88,49,0,0,0,0,0,2024-05-02T12:27:15.912Z
88,49,0,0,0,0,0,2024-05-02T12:27:16.214Z
88,49,0,0,0,0,0,2024-05-02T12:27:16.385Z
88,49,0,0,0,0,0,2024-05-02T12:27:16.670Z
88,49,0,0,0,0,0,2024-05-02T12:27:16.796Z
88,49,0,0,0,0,0,2024-05-02T12:27:17.001Z
88,49,0,0,0,0,0,2024-05-02T12:27:17.202Z
88,49,0,0,0,0,0,2024-05-02T12:27:17.338Z
88,49,0,0,0,0,0,2024-05-02T12:27:17.486Z
88,49,0,0,0,0,0,2024-05-02T12:27:17.747Z
88,49,0,0,0,0,0,2024-05-02T12:27:17.941Z
88,49,0,0,0,0,0,2024-05-02T12:27:18.113Z
87,49,0,0,0,0,0,2024-05-02T12:27:18.378Z
87,49,0,0,0,0,0,2024-05-02T12:27:18.631Z
87,49,0,0,0,0,0,2024-05-02T12:27:18.888Z
87,49,0,0,0,0,0,2024-05-02T12:27:19.073Z
87,49,0,0,0,0,0,2024-05-02T12:27:19.278Z
87,49,0,0,0,0,0,2024-05-02T12:27:19.448Z
87,49,0,0,0,0,0,2024-05-02T12:27:19.637Z
87,49,0,0,0,0,0,2024-05-02T12:27:20.001Z
87,49,0,0,0,0,0,2024-05-02T12:27:20.200Z
87,49,0,0,0,0,0,2024-05-02T12:27:20.410Z
87,49,0,0,0,0,0,2024-05-02T12:27:20.547Z
87,49,0,0,0,0,0,2024-05-02T12:27:20.716Z
87,49,0,0,0,0,0,2024-05-02T12:27:21.017Z
87,49,0,0,0,0,0,2024-05-02T12:27:21.240Z
87,49,0,0,0,0,0,2024-05-02T12:27:21.504Z
87,49,0,0,0,0,0,2024-05-02T12:27:21.645Z
87,49,0,0,0,0,0,2024-05-02T12:27:21.879Z
